name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
353,705,5447,24,195.58,93.0,104,151,65,73,675000.0,2000.0,1,1,2,2,3,1100000.0,11,76.34189031505251,28,12.456242707117854,20,31,68,64,29,39,38,25,50,55,56,61,52,65,42,39,79,64,71,26,71,60,26,33,33,51,66,62,57
1863,2145,2752,22,154.94,66.2,149,53,65,72,650000.0,2000.0,1,1,3,2,3,1300000.0,11,76.34189031505251,28,12.456242707117854,51,42,65,67,31,62,38,36,65,64,63,65,68,69,72,60,68,63,62,51,62,70,45,61,47,68,64,58,61
318,657,4450,22,175.26,69.9,572,13,65,72,650000.0,2000.0,1,1,3,3,3,1100000.0,11,76.34189031505251,28,12.456242707117854,69,49,39,64,49,66,78,73,63,67,71,73,58,60,65,44,48,62,41,65,52,62,51,52,54,59,66,65,62
15740,15557,6024,25,185.42,77.1,110,57,65,70,625000.0,5000.0,1,1,3,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,38,27,58,47,38,39,31,38,43,48,54,59,58,58,62,46,68,59,69,30,67,63,29,32,48,47,64,72,67
10933,10676,3113,24,187.96,82.1,227,110,65,72,750000.0,2000.0,1,1,3,3,6,1100000.0,11,76.34189031505251,28,12.456242707117854,56,54,54,66,54,64,63,66,63,65,55,63,63,61,51,65,65,74,73,56,55,63,64,65,46,61,57,56,49
6793,8265,3961,30,182.88,84.8,327,6,65,65,350000.0,3000.0,0,1,2,1,6,525000.0,11,76.34189031505251,28,12.456242707117854,11,11,10,20,8,9,10,9,22,21,33,36,37,58,40,17,58,26,54,10,17,15,17,37,19,44,15,7,8
3,387,5622,22,152.4,69.9,823,46,65,71,750000.0,5000.0,1,1,3,2,6,1400000.0,11,76.34189031505251,28,12.456242707117854,39,68,61,49,64,61,59,39,40,62,70,72,59,60,74,62,65,63,57,63,29,15,68,55,68,49,17,13,15
13612,13942,4229,28,152.4,69.9,328,104,65,65,425000.0,2000.0,0,1,3,2,6,616000.0,11,76.34189031505251,28,12.456242707117854,68,35,62,67,28,59,45,35,63,62,61,53,59,63,67,56,61,72,62,39,72,66,43,41,41,65,61,66,66
8731,17191,5518,22,182.88,72.1,328,79,65,72,650000.0,1000.0,0,1,3,3,3,943000.0,11,76.34189031505251,28,12.456242707117854,70,60,36,64,24,65,45,25,57,68,75,76,66,51,63,65,58,69,66,56,69,61,66,46,32,62,62,69,64
9945,16881,4409,28,187.96,82.1,327,28,65,65,375000.0,4000.0,1,1,3,1,6,825000.0,11,76.34189031505251,28,12.456242707117854,15,15,13,24,16,17,18,20,41,20,41,49,37,61,46,21,59,38,72,17,20,23,18,58,23,62,19,20,20
1739,2212,2347,26,182.88,81.2,447,44,65,66,650000.0,4000.0,0,1,3,2,6,1200000.0,11,76.34189031505251,28,12.456242707117854,66,63,51,56,56,65,69,64,53,62,84,86,80,55,73,65,72,72,72,64,60,56,62,57,54,63,57,59,57
7805,8703,2898,30,182.88,74.8,152,57,65,65,400000.0,1000.0,1,1,4,2,6,580000.0,11,76.34189031505251,28,12.456242707117854,53,48,57,68,50,57,57,50,65,58,71,74,70,64,68,72,75,68,68,62,68,63,55,62,54,63,64,65,61
520,288,2353,20,190.5,78.9,823,6,65,82,1200000.0,3000.0,1,1,2,2,6,2500000.0,11,76.34189031505251,28,12.456242707117854,38,69,63,59,46,58,41,38,33,67,58,60,57,65,48,55,62,65,76,57,38,19,67,56,61,60,17,15,21
7737,7255,2525,22,152.4,64.0,328,53,65,74,725000.0,1000.0,0,1,3,2,3,1400000.0,11,76.34189031505251,28,12.456242707117854,62,32,50,61,30,61,29,32,57,45,70,66,57,58,77,26,57,74,58,34,56,64,51,36,34,55,63,71,67
4988,5265,1411,28,182.88,69.9,658,9,65,65,575000.0,3000.0,1,1,4,2,6,834000.0,11,76.34189031505251,28,12.456242707117854,63,63,45,61,39,62,58,57,58,61,83,78,66,64,71,71,46,67,58,63,37,35,55,60,52,59,26,36,33
16977,16678,3197,25,190.5,83.0,327,133,65,71,525000.0,2000.0,1,1,2,1,3,945000.0,11,76.34189031505251,28,12.456242707117854,13,18,18,29,14,21,13,13,22,16,42,47,65,63,49,25,60,28,69,14,28,26,13,31,25,45,11,14,20
9705,10169,4526,29,182.88,78.0,330,53,65,65,400000.0,4000.0,0,1,2,2,6,780000.0,11,76.34189031505251,28,12.456242707117854,64,16,70,65,17,45,25,35,44,60,60,52,56,66,60,18,71,71,74,14,68,66,39,36,29,59,60,67,67
10210,11887,119,27,154.94,73.0,572,2,65,66,525000.0,5000.0,1,1,3,2,6,906000.0,11,76.34189031505251,28,12.456242707117854,67,34,54,63,34,57,64,49,55,63,78,79,64,53,64,53,65,69,54,52,58,59,57,49,38,51,64,59,62
3935,4131,3401,22,193.04,88.0,104,57,65,72,650000.0,3000.0,0,1,3,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,36,27,68,64,33,40,23,25,56,52,48,54,33,62,40,67,32,53,85,27,71,53,30,43,29,64,65,66,61
3170,4118,5315,23,185.42,74.8,145,44,65,72,650000.0,7000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,47,41,64,64,27,50,30,30,57,65,58,62,64,60,66,53,72,74,66,34,70,66,53,59,31,67,67,63,62
5004,5270,787,24,185.42,78.0,390,57,65,69,700000.0,5000.0,0,1,3,3,3,1300000.0,11,76.34189031505251,28,12.456242707117854,62,58,48,63,47,70,55,40,49,69,76,77,69,58,65,59,54,64,63,52,51,42,60,56,49,54,36,39,38
8092,8064,5397,24,154.94,69.9,104,44,65,72,650000.0,2000.0,1,1,3,2,6,1300000.0,11,76.34189031505251,28,12.456242707117854,42,15,65,51,25,49,49,29,44,59,76,78,75,55,70,47,81,68,75,22,62,62,40,32,26,58,62,64,60
1147,54,1382,22,185.42,79.8,391,57,65,76,925000.0,8000.0,1,1,4,3,6,1900000.0,11,76.34189031505251,28,12.456242707117854,58,60,68,53,41,76,72,66,50,74,71,72,77,63,63,55,70,65,67,59,53,28,57,54,57,64,28,37,39
12083,17327,5209,34,172.72,62.1,842,79,65,65,350000.0,2000.0,1,1,3,3,3,438000.0,11,76.34189031505251,28,12.456242707117854,37,66,61,64,69,59,51,53,61,67,70,54,74,61,77,69,71,64,52,64,50,32,70,62,67,47,26,26,29
6179,6394,199,23,182.88,77.1,104,13,65,72,650000.0,2000.0,0,1,3,2,3,1100000.0,11,76.34189031505251,28,12.456242707117854,55,31,60,65,43,56,50,46,64,64,64,68,58,58,60,54,65,64,70,48,64,60,54,58,37,60,66,64,62
9428,9654,2141,31,152.4,73.9,227,156,65,65,500000.0,4000.0,1,1,3,2,6,875000.0,11,76.34189031505251,28,12.456242707117854,63,55,50,65,50,62,63,68,64,64,50,45,71,63,74,68,68,75,67,60,61,57,62,65,67,60,62,59,52
12903,12862,6010,23,154.94,74.8,104,97,65,75,750000.0,4000.0,1,1,3,2,3,1400000.0,11,76.34189031505251,28,12.456242707117854,34,21,67,55,29,43,29,30,50,55,54,65,50,63,75,47,76,65,65,21,55,63,29,32,44,59,64,68,62
15251,17730,2916,29,170.18,68.9,272,84,65,65,525000.0,2000.0,1,1,5,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,57,64,52,64,45,73,41,60,58,68,86,82,85,59,89,58,90,74,68,57,34,55,75,66,62,66,23,50,41
8079,7174,626,30,185.42,78.9,140,57,65,65,425000.0,1000.0,1,1,3,2,3,616000.0,11,76.34189031505251,28,12.456242707117854,43,31,63,61,29,38,48,45,59,50,60,65,61,67,58,33,64,77,73,35,64,69,33,55,50,55,68,66,63
12511,12565,695,27,190.5,81.2,140,17,65,67,550000.0,2000.0,1,1,2,2,6,784000.0,11,76.34189031505251,28,12.456242707117854,45,32,58,64,22,55,44,35,63,65,46,57,48,60,46,66,59,73,83,35,82,66,42,52,40,60,40,65,65
14518,14905,3784,26,152.4,74.8,620,139,65,68,550000.0,4000.0,1,1,3,2,6,839000.0,11,76.34189031505251,28,12.456242707117854,65,44,61,62,44,59,43,56,63,67,70,62,60,59,61,61,64,74,63,54,63,60,62,60,58,60,64,64,62
8215,17841,3795,32,175.26,69.9,247,84,65,65,400000.0,3000.0,1,1,3,2,6,520000.0,11,76.34189031505251,28,12.456242707117854,67,49,44,68,48,61,72,71,65,65,52,69,88,65,75,66,85,53,71,66,72,63,57,68,57,59,65,59,55
6911,8725,4055,29,175.26,68.0,328,44,65,65,400000.0,3000.0,0,1,3,2,6,700000.0,11,76.34189031505251,28,12.456242707117854,60,56,59,58,47,64,53,46,57,62,76,79,78,60,80,61,84,77,64,56,69,58,63,56,44,55,62,63,62
7035,8674,3938,22,182.88,77.1,572,53,65,73,675000.0,2000.0,1,1,3,2,6,1300000.0,11,76.34189031505251,28,12.456242707117854,66,31,49,63,31,65,32,39,55,62,71,78,64,56,65,26,75,71,72,32,62,55,53,52,47,58,58,69,64
6114,12086,5557,34,170.18,64.9,247,77,65,65,325000.0,5000.0,1,1,3,2,6,536000.0,11,76.34189031505251,28,12.456242707117854,54,60,53,68,47,62,54,37,62,66,62,60,66,63,67,64,57,82,68,57,51,59,65,60,55,54,58,61,54
10428,11084,4297,24,193.04,84.8,104,76,65,72,650000.0,1000.0,1,1,3,2,6,1100000.0,11,76.34189031505251,28,12.456242707117854,24,24,65,54,22,30,20,24,47,43,60,55,43,50,56,39,69,62,75,25,64,64,22,25,33,50,65,68,65
3961,3723,4164,28,170.18,67.1,662,44,65,65,550000.0,5000.0,1,1,4,2,6,963000.0,11,76.34189031505251,28,12.456242707117854,66,58,54,61,52,66,39,60,56,62,75,76,78,54,88,56,87,72,67,61,49,38,63,60,57,52,60,48,45
736,171,5855,20,172.72,73.0,525,13,65,76,900000.0,3000.0,1,1,4,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,62,53,32,58,54,73,59,57,49,67,88,81,87,58,83,61,78,54,50,56,32,23,58,49,46,54,39,26,29
7373,7641,808,21,152.4,73.0,675,44,65,75,875000.0,2000.0,0,1,2,3,3,1700000.0,11,76.34189031505251,28,12.456242707117854,63,59,28,53,58,70,64,62,48,62,91,90,89,57,85,61,59,60,40,60,49,30,58,58,58,55,27,21,19
10642,10776,2801,24,182.88,71.2,639,151,65,69,575000.0,2000.0,1,1,3,2,3,906000.0,11,76.34189031505251,28,12.456242707117854,59,60,54,65,55,61,59,33,48,67,77,81,76,67,63,62,71,80,54,55,65,59,62,58,40,62,59,61,57
2554,2938,3072,29,190.5,88.0,327,151,65,66,425000.0,2000.0,1,1,1,1,3,669000.0,11,76.34189031505251,28,12.456242707117854,16,18,19,34,20,16,20,14,30,24,48,44,54,61,34,24,61,33,76,16,34,24,15,50,25,47,10,16,18
1258,1732,751,29,175.26,68.9,149,2,65,65,450000.0,2000.0,1,1,3,2,3,945000.0,11,76.34189031505251,28,12.456242707117854,59,58,63,66,56,69,65,58,60,69,65,66,66,55,71,68,84,49,66,65,72,69,59,54,55,63,69,65,61
2440,2362,2801,24,154.94,79.8,823,76,65,71,750000.0,10000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,40,62,60,60,54,66,54,42,50,67,81,78,64,53,59,64,80,78,78,50,70,29,64,59,64,54,22,17,17
9448,9608,294,23,187.96,83.0,327,125,65,75,675000.0,1000.0,1,1,3,1,6,1300000.0,11,76.34189031505251,28,12.456242707117854,13,20,16,34,16,15,22,20,35,25,31,33,39,54,41,21,48,32,37,20,31,24,15,19,13,38,15,14,13
8983,17582,2068,28,193.04,86.2,104,84,65,65,450000.0,2000.0,1,1,4,2,6,563000.0,11,76.34189031505251,28,12.456242707117854,46,24,66,55,21,48,23,22,50,53,63,60,55,55,47,36,61,79,82,37,59,65,35,49,36,55,65,64,62
14625,15019,4962,26,170.18,64.9,597,53,65,68,550000.0,2000.0,1,1,3,2,6,1000000.0,11,76.34189031505251,28,12.456242707117854,62,30,46,60,32,62,47,40,48,62,75,77,70,61,80,50,73,68,67,40,67,61,48,51,43,57,64,63,64
13080,12990,4985,20,167.64,64.9,227,57,65,76,900000.0,1000.0,1,1,2,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,57,45,28,69,46,64,57,40,67,68,68,68,82,62,91,51,61,78,44,36,68,61,52,63,49,66,59,58,62
14833,14974,4719,21,185.42,77.1,127,131,65,71,650000.0,1000.0,1,1,2,2,3,1600000.0,11,76.34189031505251,28,12.456242707117854,20,24,74,34,20,29,25,29,53,45,72,69,47,50,58,30,66,68,68,18,59,66,27,38,37,49,65,69,68
12692,17743,467,29,152.4,73.9,606,84,65,65,425000.0,3000.0,1,1,3,2,6,531000.0,11,76.34189031505251,28,12.456242707117854,56,31,62,58,31,51,31,32,33,59,57,60,68,65,62,37,56,58,74,35,49,61,42,31,34,59,63,75,74
2995,2571,4043,22,152.4,73.9,123,133,65,70,625000.0,2000.0,0,1,2,2,3,1000000.0,11,76.34189031505251,28,12.456242707117854,63,50,62,65,46,61,64,41,62,65,67,67,65,64,67,55,59,62,72,52,59,65,59,59,45,58,63,65,64
1856,2035,3639,24,152.4,68.0,675,125,65,70,725000.0,2000.0,1,1,5,3,3,1300000.0,11,76.34189031505251,28,12.456242707117854,62,54,51,62,46,69,50,43,58,64,81,79,75,58,64,50,58,73,61,52,34,15,58,52,48,58,25,25,23
14712,14914,3580,30,175.26,74.8,634,120,65,65,400000.0,1000.0,1,1,3,2,6,620000.0,11,76.34189031505251,28,12.456242707117854,64,38,55,60,54,62,60,55,51,59,83,75,67,55,69,56,57,88,75,38,66,55,69,58,45,59,61,64,62
6670,6600,2486,21,185.42,83.9,116,18,65,76,825000.0,6000.0,0,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,24,22,57,62,27,38,32,25,52,50,68,70,67,53,66,44,70,68,80,36,61,59,48,56,28,62,66,66,65
7664,8681,1235,21,185.42,78.0,845,13,65,79,1200000.0,9000.0,1,1,3,2,9,4622522.181547434,11,76.34189031505251,28,12.456242707117854,52,65,63,58,47,69,45,43,53,59,83,85,74,57,73,60,59,79,80,57,33,17,60,59,64,59,27,18,22
11845,17681,4668,25,170.18,63.0,227,84,65,67,650000.0,2000.0,1,1,4,3,6,861000.0,11,76.34189031505251,28,12.456242707117854,61,65,40,66,45,70,64,68,65,68,66,75,81,65,76,64,47,63,59,45,32,43,70,70,56,60,48,40,22
16400,17282,2159,30,187.96,81.2,615,28,65,65,400000.0,5000.0,1,1,3,3,6,860000.0,11,76.34189031505251,28,12.456242707117854,65,52,62,59,35,67,58,58,60,59,78,75,65,64,47,68,68,80,84,55,60,62,58,60,36,67,56,61,55
5863,5683,453,23,175.26,64.9,644,109,65,73,800000.0,3000.0,1,1,3,3,3,1600000.0,65,71.0,28,19.0,56,60,45,60,48,68,43,35,50,67,81,80,75,56,62,63,46,60,35,36,28,24,57,64,46,50,32,28,29
10110,11839,1976,38,162.56,66.2,42,124,65,65,180000.0,7000.0,0,1,3,3,6,306000.0,11,76.34189031505251,28,12.456242707117854,73,62,44,73,62,64,69,69,72,67,33,36,62,60,68,64,53,30,35,62,31,36,65,70,75,67,57,21,21
11647,10181,2240,24,187.96,73.0,327,104,65,71,550000.0,1000.0,1,1,3,1,6,908000.0,11,76.34189031505251,28,12.456242707117854,12,19,18,30,19,17,14,20,25,29,48,45,34,59,54,27,51,22,49,19,21,26,14,28,27,47,8,17,18
13003,13193,5355,36,152.4,74.8,615,39,65,65,120000.0,2000.0,1,1,3,2,6,150000.0,11,76.34189031505251,28,12.456242707117854,63,53,48,63,50,62,60,40,58,63,71,72,64,72,65,62,61,71,66,53,65,60,52,60,55,66,62,62,59
3191,3935,5394,27,175.26,69.9,636,16,65,65,2479280.1853212044,9902.134628416536,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,72,48,44,66,31,57,31,29,64,59,68,61,54,65,76,24,58,56,47,29,57,63,38,32,39,57,68,69,68
9613,9767,3523,23,170.18,64.0,716,76,65,73,800000.0,1000.0,1,1,4,3,6,1400000.0,11,76.34189031505251,28,12.456242707117854,68,40,45,65,47,67,66,60,55,64,82,75,78,59,86,61,79,70,51,55,59,62,57,57,57,60,61,62,60
558,957,5518,22,182.88,72.1,483,53,65,75,875000.0,2000.0,1,1,3,3,6,1700000.0,11,76.34189031505251,28,12.456242707117854,58,68,61,56,51,65,48,44,47,64,85,88,84,57,59,56,69,58,71,46,27,11,66,54,67,55,22,18,13
9241,9966,123,23,152.4,73.0,298,97,65,72,750000.0,5000.0,0,1,2,3,3,1400000.0,11,76.34189031505251,28,12.456242707117854,68,59,48,70,48,69,46,71,69,70,68,75,66,66,65,62,34,53,58,69,28,60,55,52,66,65,57,60,60
1469,436,5375,32,154.94,73.0,578,133,65,65,350000.0,2000.0,1,1,3,2,6,543000.0,11,76.34189031505251,28,12.456242707117854,63,30,57,57,32,58,56,44,57,60,70,70,64,62,49,55,65,77,75,42,75,64,58,35,36,53,63,65,64
7003,8310,770,24,185.42,83.0,327,154,65,72,550000.0,1000.0,1,1,3,1,6,1100000.0,97,73.0,28,12.0,13,8,11,23,16,7,13,10,18,14,15,25,36,60,37,17,68,23,61,8,22,7,8,51,14,50,9,13,12
14930,15301,4963,25,182.88,78.9,104,39,65,69,600000.0,5000.0,0,1,3,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,46,38,67,60,40,42,33,25,54,53,56,58,54,59,58,44,73,67,72,31,49,60,34,36,32,50,66,68,64
13611,13426,5043,26,187.96,78.9,104,118,65,68,575000.0,2000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,46,27,56,66,30,48,53,34,68,54,52,57,52,55,56,54,72,65,78,33,71,64,42,51,46,59,53,70,68
5545,6069,1520,29,154.94,72.1,104,53,65,65,450000.0,1000.0,0,1,3,2,6,720000.0,11,76.34189031505251,28,12.456242707117854,64,39,60,56,38,56,58,40,51,59,73,65,63,61,76,66,73,82,70,39,73,61,41,56,47,61,63,66,65
16495,16361,4970,18,185.42,73.0,228,53,65,84,1100000.0,5000.0,1,1,3,3,3,2800000.0,11,76.34189031505251,28,12.456242707117854,62,46,60,67,50,74,60,50,65,72,62,61,65,56,57,67,59,59,63,53,53,51,59,70,55,65,59,57,55
4487,4680,5852,23,193.04,84.8,327,57,65,73,600000.0,7000.0,1,1,2,1,6,1100000.0,11,76.34189031505251,28,12.456242707117854,14,12,25,23,10,11,20,11,18,20,39,42,34,64,27,24,54,29,76,10,24,11,7,27,18,32,8,17,16
2704,2400,5050,19,152.4,73.9,737,125,65,78,975000.0,1000.0,1,1,3,3,6,2300000.0,11,76.34189031505251,28,12.456242707117854,70,52,27,56,43,72,39,33,57,67,85,78,79,46,78,51,33,68,51,38,33,47,63,46,45,52,52,42,38
1700,1774,5046,23,187.96,87.1,104,44,65,76,825000.0,3000.0,0,1,3,2,6,1600000.0,11,76.34189031505251,28,12.456242707117854,51,32,69,63,21,60,29,30,58,54,63,55,59,54,50,26,60,57,76,28,58,60,35,47,39,46,64,69,64
5359,5405,175,27,172.72,64.9,247,64,65,65,575000.0,3000.0,1,1,3,3,6,719000.0,11,76.34189031505251,28,12.456242707117854,46,49,39,64,58,64,49,43,59,69,75,70,82,67,87,58,86,75,49,59,78,67,57,60,52,65,59,62,55
11482,10606,2790,19,152.4,69.9,514,44,65,82,1200000.0,7000.0,0,1,3,3,6,2900000.0,11,76.34189031505251,28,12.456242707117854,62,63,46,61,57,70,49,45,51,68,74,75,68,56,80,67,47,56,59,48,30,26,61,56,63,58,30,36,33
3426,3583,1619,22,152.4,77.1,298,57,65,72,750000.0,2000.0,1,1,3,3,6,1200000.0,11,76.34189031505251,28,12.456242707117854,54,47,51,67,48,64,50,48,66,65,77,75,76,63,78,64,69,75,68,59,65,58,55,62,45,58,59,61,62
1113,1347,3305,21,175.26,64.0,160,44,65,79,1100000.0,6000.0,1,1,3,3,6,2700000.0,11,76.34189031505251,28,12.456242707117854,53,49,59,68,48,71,49,35,59,68,77,79,80,65,72,51,61,80,71,48,63,60,54,57,45,61,60,65,59
2567,2917,1186,27,175.26,74.8,328,27,65,65,450000.0,1000.0,0,1,3,3,3,608000.0,11,76.34189031505251,28,12.456242707117854,59,44,57,65,27,68,56,32,64,65,75,74,66,57,69,55,66,80,73,51,57,58,65,57,38,59,62,64,61
1303,41,218,24,190.5,81.2,227,38,65,70,700000.0,5000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,59,55,63,68,42,65,54,51,67,68,64,69,77,57,68,60,63,67,73,53,73,67,53,65,51,60,56,64,63
5621,5712,2584,30,185.42,83.0,127,4,65,65,400000.0,2000.0,1,1,3,2,9,700000.0,11,76.34189031505251,28,12.456242707117854,46,32,65,67,39,48,36,33,59,56,64,64,63,57,36,67,67,63,84,48,66,64,32,36,55,48,61,63,56
1981,1876,4891,30,172.72,73.9,390,44,65,65,525000.0,4000.0,0,1,3,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,72,62,36,62,60,61,69,70,62,65,64,57,75,64,70,66,59,85,59,68,66,54,60,66,65,64,55,34,52
12146,12165,3338,21,152.4,82.1,866,139,65,79,1200000.0,2000.0,1,1,3,3,9,4622522.181547434,11,76.34189031505251,28,12.456242707117854,32,65,63,59,57,68,53,32,45,67,73,77,86,51,70,64,75,57,81,55,32,13,56,48,59,51,28,15,19
12391,12487,2392,27,154.94,74.8,824,18,65,65,600000.0,8000.0,1,1,3,2,6,1100000.0,11,76.34189031505251,28,12.456242707117854,43,58,58,63,55,66,49,45,57,62,73,74,72,71,63,71,58,59,63,63,55,37,63,65,62,60,24,32,43
1635,1760,86,23,152.4,68.9,795,108,65,72,750000.0,6000.0,1,1,4,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,57,58,56,60,40,68,47,33,47,61,91,90,87,59,73,54,65,75,62,45,34,40,61,63,51,46,28,49,47
15521,15430,2523,24,152.4,73.9,283,104,65,69,700000.0,1000.0,1,1,4,3,6,1100000.0,11,76.34189031505251,28,12.456242707117854,69,48,52,70,62,69,82,72,68,72,57,63,75,57,72,69,44,40,60,68,68,60,53,69,51,61,52,59,58
8761,16997,2787,22,172.72,67.1,577,79,65,73,675000.0,2000.0,1,1,3,2,3,979000.0,11,76.34189031505251,28,12.456242707117854,57,26,46,71,25,49,32,34,66,60,71,78,74,62,77,49,77,83,60,40,68,66,37,43,36,47,57,66,55
1330,1594,3558,21,185.42,73.0,174,13,65,69,600000.0,2000.0,1,1,3,2,3,915000.0,11,76.34189031505251,28,12.456242707117854,58,28,62,65,38,55,33,44,62,64,66,66,72,60,70,44,50,74,62,39,62,66,55,54,43,60,64,64,64
5876,5597,3979,32,185.42,68.0,104,38,65,65,300000.0,2000.0,1,1,3,2,3,525000.0,11,76.34189031505251,28,12.456242707117854,18,22,61,48,15,34,22,14,40,43,77,70,75,61,63,31,76,69,76,14,63,58,24,46,29,49,68,66,63
8639,8929,2273,25,154.94,73.0,823,44,65,68,700000.0,3000.0,1,1,3,2,3,1300000.0,11,76.34189031505251,28,12.456242707117854,41,64,58,53,54,63,41,39,33,60,90,90,73,62,51,64,58,62,58,58,44,23,65,51,60,64,37,25,21
5603,5694,4567,25,185.42,78.9,835,139,65,69,700000.0,3000.0,1,1,3,2,3,1100000.0,11,76.34189031505251,28,12.456242707117854,32,67,61,52,58,54,57,50,46,59,69,74,61,67,62,61,69,52,72,58,57,35,71,65,65,64,22,35,18
3882,3530,3617,28,152.4,77.1,823,9,65,65,550000.0,3000.0,1,1,4,3,9,798000.0,11,76.34189031505251,28,12.456242707117854,50,67,56,56,62,63,62,56,45,65,74,76,72,61,70,73,80,72,73,63,61,44,56,62,64,57,16,23,18
677,781,2694,24,154.94,73.0,265,42,65,72,750000.0,2000.0,1,1,3,4,3,1100000.0,11,76.34189031505251,28,12.456242707117854,61,57,35,64,56,78,67,56,66,72,75,72,83,53,77,65,60,68,61,62,60,45,60,66,48,65,45,46,42
1146,690,1586,27,187.96,78.9,243,76,65,65,575000.0,1000.0,1,1,2,2,6,891000.0,11,76.34189031505251,28,12.456242707117854,41,33,60,69,41,61,37,40,66,69,61,68,65,62,67,60,70,82,78,46,70,61,57,60,40,58,63,64,63
11349,10837,3219,21,187.96,72.1,676,110,65,76,925000.0,12000.0,1,1,4,4,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,52,49,43,61,40,75,47,60,51,73,74,76,77,57,64,66,39,55,58,55,31,22,56,65,50,60,32,26,29
1061,479,286,31,152.4,72.1,149,120,65,65,400000.0,2000.0,1,1,3,2,6,700000.0,11,76.34189031505251,28,12.456242707117854,57,48,51,69,38,60,38,49,67,64,55,43,72,71,78,44,60,79,68,41,80,50,48,63,67,65,50,64,63
5712,17465,4550,24,175.26,71.2,265,79,65,69,700000.0,3000.0,0,1,4,3,6,928000.0,11,76.34189031505251,28,12.456242707117854,62,59,38,68,51,61,63,63,59,60,75,78,88,64,65,73,57,86,66,63,51,49,66,71,43,65,52,58,58
4570,4682,546,22,193.04,86.2,152,138,65,73,700000.0,4000.0,1,1,3,2,6,1200000.0,11,76.34189031505251,28,12.456242707117854,43,50,41,67,43,61,44,39,72,64,64,67,62,62,56,74,59,67,82,61,69,61,51,63,41,57,62,56,44
1248,1425,2695,23,187.96,83.0,104,57,65,71,625000.0,2000.0,1,1,3,2,6,1000000.0,11,76.34189031505251,28,12.456242707117854,23,20,63,35,25,24,31,26,29,38,61,66,56,61,60,41,85,63,82,26,68,64,23,31,36,51,63,67,65
14738,15092,2782,27,154.94,68.9,572,13,65,65,450000.0,4000.0,1,1,3,2,6,653000.0,11,76.34189031505251,28,12.456242707117854,62,22,55,62,29,57,32,40,60,60,67,67,68,60,72,42,63,68,64,20,71,67,58,49,45,66,65,66,65
2513,2485,2400,29,165.1,68.9,328,97,65,65,425000.0,2000.0,0,1,2,3,6,701000.0,11,76.34189031505251,28,12.456242707117854,63,43,52,63,49,66,57,59,62,67,77,76,75,61,79,69,66,76,56,64,54,59,45,58,55,63,61,61,63
14815,14487,2741,33,185.42,73.9,823,57,65,65,350000.0,3000.0,0,1,3,2,9,508000.0,11,76.34189031505251,28,12.456242707117854,38,68,71,49,61,44,56,42,38,53,57,54,41,66,56,76,56,56,90,57,81,39,68,46,68,58,28,33,28
1082,842,4323,32,152.4,74.8,328,53,65,65,300000.0,2000.0,0,1,2,2,6,525000.0,11,76.34189031505251,28,12.456242707117854,63,43,57,64,35,58,60,46,62,65,54,59,65,62,70,52,75,72,70,52,67,63,55,50,55,64,67,65,67
1458,16639,3588,22,175.26,66.2,228,133,65,76,900000.0,4000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,55,61,53,72,68,65,65,49,69,69,58,59,52,62,80,59,59,42,37,64,44,44,59,65,52,63,42,53,61
6370,17367,2804,21,152.4,68.0,823,28,65,73,825000.0,4000.0,1,1,3,2,3,2000000.0,11,76.34189031505251,28,12.456242707117854,32,55,69,48,65,59,32,33,35,59,81,72,76,65,64,72,66,83,78,59,76,10,64,54,55,58,24,13,10
16080,16074,3608,20,182.88,78.9,247,57,65,76,925000.0,4000.0,0,1,3,3,3,1700000.0,11,76.34189031505251,28,12.456242707117854,50,40,53,67,38,63,48,49,67,68,65,54,66,62,69,66,67,72,66,57,68,67,46,60,52,62,64,64,57
